hex_id,canonical_water_type,is_terrestrial_hex,land_fraction,hex_land_km2,mainland_fragment_km2,other_component_km2,land_subject_or_component_id,candidate_land_fragment_id,spain_safe_km2,portugal_safe_km2,spain_region_km2,portugal_region_km2,safe_interior_status,frontier_band_status,special_case_status,mixed_land_status,proposed_control_status,proposed_controller,basis,land_fragment_id,parent_hex_id,land_area_km2,land_fraction_of_hex,geometry_sha256,geometry_source,identity_algorithm_version
h6000_q-000596_r+000862,OCEAN,False,0.022765,0.448339,0.448339,0.0,hsub_european_mainland,lfr_c4575ff9cddaf8,0.0,0.0,0.0,0.448339,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_c4575ff9cddaf8,h6000_q-000596_r+000862,0.448339,1.0,f959e51a5c84cd159fd0cd2066b85cf15d73bc7884ed205c54f5767e551cc85e,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000596_r+001034,OCEAN,False,0.387662,6.380035,6.380035,0.0,hsub_european_mainland,lfr_33efb77c6facb1,0.0,0.0,6.380035,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_33efb77c6facb1,h6000_q-000596_r+001034,6.380035,1.0,6b72b3f9d769fa8dcbe12b421b46531eece106aaa6cdbd4df11e8561166bb601,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000597_r+000867,OCEAN,False,0.191663,3.757362,3.757362,0.0,hsub_european_mainland,lfr_f35f4b2850a346,0.0,0.0,0.0,3.757362,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_f35f4b2850a346,h6000_q-000597_r+000867,3.757362,1.0,24b124697a16e98f444f65cf444cb4b5a30e41bf2073699aae9c45c308348a5e,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000597_r+001034,OCEAN,False,0.305967,5.035753,5.035753,0.0,hsub_european_mainland,lfr_695c3ae8024d62,0.0,0.0,5.035753,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_695c3ae8024d62,h6000_q-000597_r+001034,5.035753,1.0,21a45c396eb6076c386c6b8d67932801a2309372a61935d5732b1802bd05c5ba,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000598_r+000869,OCEAN,False,0.075891,1.484635,1.484635,0.0,hsub_european_mainland,lfr_ae3918d5518dcc,0.0,0.0,0.0,1.484635,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_ae3918d5518dcc,h6000_q-000598_r+000869,1.484635,1.0,8f73f7e42fa97278a51198f6c1f9d55aa0fdeb28789c077f34c75ac1b4577e58,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000598_r+001034,OCEAN,False,0.472712,7.779374,7.779374,0.0,hsub_european_mainland,lfr_9d73e9e39bab20,0.0,0.0,7.779374,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_9d73e9e39bab20,h6000_q-000598_r+001034,7.779374,1.0,4275f8ab72eda754bf0184b47f32f324f39d91d2ade0361b09d39cb36de48b69,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000599_r+000870,OCEAN,False,0.015075,0.294576,0.294576,0.0,hsub_european_mainland,lfr_424d4e4327f18d,0.0,0.0,0.0,0.294576,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_424d4e4327f18d,h6000_q-000599_r+000870,0.294576,1.0,1a2026421cb60da73c46babedba3850370a5062b1770de322b20361cb2234930,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000599_r+000871,OCEAN,False,0.489576,9.560093,9.560093,0.0,hsub_european_mainland,lfr_ee123c4fe60046,0.0,0.0,0.0,9.560093,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_ee123c4fe60046,h6000_q-000599_r+000871,9.560093,1.0,198b6bb32a0dbdf67fdcb9c739fc975d8ec9000b583b37439837644b5df97314,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000599_r+001034,OCEAN,False,0.451566,7.431657,7.430819,0.000837,hsub_european_mainland,lfr_fd69dbbd794396,0.0,0.0,7.430819,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_fd69dbbd794396,h6000_q-000599_r+001034,7.430819,0.9998872391446483,e8ed96f9df9afa886db0e0a878e690894e38fc13e4d6d6d1ab779b6b0e05765b,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000600_r+001034,OCEAN,False,0.370029,6.089964,6.056177,0.033786,hsub_european_mainland,lfr_d9722f2f3c33bc,0.0,0.0,6.056177,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_d9722f2f3c33bc,h6000_q-000600_r+001034,6.056177,0.9944520197492136,fff7a798136f42e28252e805ed8779eb5c56435c931d71c90ecf4999c29b6bd6,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000601_r+001034,OCEAN,False,0.446791,7.35306,7.347567,0.005493,hsub_european_mainland,lfr_74a3a3a38cc18a,0.0,0.0,7.347567,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_74a3a3a38cc18a,h6000_q-000601_r+001034,7.347567,0.9992529640721005,55e62b7c9700fbfe0890756c3d70050154b54e6c440a79f71ca1c631b48ee9c5,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000602_r+001034,OCEAN,False,0.422935,6.96052,6.928756,0.031764,hsub_european_mainland,lfr_b39c1737b2becb,0.0,0.0,6.928756,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_b39c1737b2becb,h6000_q-000602_r+001034,6.928756,0.9954365478441266,6c21f0bd6e056eb9653241e1a6e333bc2a08a496e8ccb6cbf131ea72e7ff56e8,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000605_r+001035,OCEAN,False,0.041365,0.680191,0.64217,0.038021,hsub_european_mainland,lfr_4dbcf12de42db7,0.0,0.0,0.64217,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_4dbcf12de42db7,h6000_q-000605_r+001035,0.64217,0.9441024653369422,4f01a7ec6adc68ce80127ec4135e78444585be35c47944f6487350ddb120ec0e,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000606_r+000886,OCEAN,False,0.445663,8.574013,8.574013,0.0,hsub_european_mainland,lfr_249125f1bf6c9c,0.0,0.0,0.0,0.84697,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_249125f1bf6c9c,h6000_q-000606_r+000886,8.574013,1.0,0cd56b5b4101c3228143dbf16461ebd4fab528451873a6ef86f8bbc3aa8904c6,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000606_r+001035,OCEAN,False,0.364685,5.995322,5.916711,0.078611,hsub_european_mainland,lfr_de60e373cfc135,0.0,0.0,5.916711,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_de60e373cfc135,h6000_q-000606_r+001035,5.916711,0.9868879436333863,feae02c690d6bffca5194370570a35db308495d3a668556dbe8e077f6088a8bc,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000607_r+000888,OCEAN,False,0.28421,5.456652,5.456652,0.0,hsub_european_mainland,lfr_77d0101676c916,0.0,0.0,0.0,1.447669,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_77d0101676c916,h6000_q-000607_r+000888,5.456652,1.0,ddba4c070193da77f559989bedefa36e903539263eb3fc211431fd77fc8636ee,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000608_r+000890,OCEAN,False,0.45963,8.80666,8.80666,0.0,hsub_european_mainland,lfr_e44a10e96a5f78,0.0,0.0,0.0,0.33414,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_e44a10e96a5f78,h6000_q-000608_r+000890,8.80666,1.0,3f1a807dc1d6894f868dddb7842e2b2ac2ee19f51fb527f3d513ef809001cc8e,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000608_r+000893,OCEAN,False,0.392462,7.497285,7.497285,0.0,hsub_european_mainland,lfr_cec283bca00e9b,0.0,0.0,0.0,7.497285,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_cec283bca00e9b,h6000_q-000608_r+000893,7.497285,1.0,734773c22139575d5b9989ff2df076198353941494e045e08215adf35c67aee3,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000608_r+001036,OCEAN,False,0.001328,0.021822,0.014178,0.007644,hsub_european_mainland,lfr_81d680606846db,0.0,0.0,0.014178,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_81d680606846db,h6000_q-000608_r+001036,0.014178,0.6497113005224086,87c0d558fe56b66ea98a8d51cd9cdd52def07d2c2bcdb9509c455610979b5dea,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000609_r+000891,OCEAN,False,0.126669,2.424434,2.424434,0.0,hsub_european_mainland,lfr_3ad7d84b5ccef9,0.0,0.0,0.0,2.424434,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_3ad7d84b5ccef9,h6000_q-000609_r+000891,2.424434,1.0,ec801582b8edfbc59d980b1bcee4088fd4b774a12ad0750047319d5b6c8a80e0,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000609_r+000893,OCEAN,False,0.134708,2.574228,2.54247,0.031758,hsub_european_mainland,lfr_e461d03d5cef08,0.0,0.0,0.0,2.54247,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_e461d03d5cef08,h6000_q-000609_r+000893,2.54247,0.9876630974412521,e8dee96c668b7daa58c8eb33cbd23789111d70b40648d6a49384a65c5acfc5a6,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000609_r+000894,OCEAN,False,0.279349,5.331108,5.292494,0.038614,hsub_european_mainland,lfr_4ed40940e43b8d,0.0,0.0,0.0,5.292494,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_4ed40940e43b8d,h6000_q-000609_r+000894,5.292494,0.9927568527968293,b5adb21e50e81f9eaddeaa693c4949a129326a0acdbec41cd3e088958ab03662,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000609_r+001036,OCEAN,False,0.135774,2.2298,2.225367,0.004434,hsub_european_mainland,lfr_ff94acfbb770f0,0.0,0.0,2.225367,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_ff94acfbb770f0,h6000_q-000609_r+001036,2.225367,0.9980119293210152,3e89cbac8872e93bdfa52b0cae44babef4f853538eeb454f5c9ff0a814c885f1,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000610_r+000892,OCEAN,False,0.007981,0.152577,0.152577,0.0,hsub_european_mainland,lfr_644f8787a8c8cb,0.0,0.0,0.0,0.152577,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_644f8787a8c8cb,h6000_q-000610_r+000892,0.152577,1.0,bf1f0104f32591318a49ffa6a2b2b26fb391c3b42d1d941b6cc6439b8aa535dc,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000610_r+000893,OCEAN,False,0.308163,5.887329,5.872191,0.015138,hsub_european_mainland,lfr_36950647cafc6f,0.0,0.0,0.0,5.872191,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_36950647cafc6f,h6000_q-000610_r+000893,5.872191,0.9974287151270126,8cbca7ce21c660c888068ed3152760e4c5715a392cf5f7a6cc9a1bf8bdd29690,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000610_r+000894,OCEAN,False,0.15041,2.869403,2.869403,0.0,hsub_european_mainland,lfr_74442320142456,0.0,0.0,0.0,2.869403,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_74442320142456,h6000_q-000610_r+000894,2.869403,1.0,212f9a02040f56f11decbeddc29d6249f85b49c3e2c3b1882c86dd835e73b311,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000610_r+000895,OCEAN,False,0.144492,2.754929,2.730919,0.02401,hsub_european_mainland,lfr_34cf294618888d,0.0,0.0,0.0,2.730919,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_34cf294618888d,h6000_q-000610_r+000895,2.730919,0.9912847118746073,c924ab0ed7fa6ed4fe55509e1eec4d8a8999ee730bb9eacbaae2862107f57e99,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000610_r+001036,OCEAN,False,0.328507,5.394701,5.391026,0.003675,hsub_european_mainland,lfr_1d46d8d4decff2,0.0,0.0,5.391026,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_1d46d8d4decff2,h6000_q-000610_r+001036,5.391026,0.9993187759618187,49f00446b3086eacf841ed69ca11a39ac93bf960a917feecedb7e7176af5fe6c,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000611_r+000893,OCEAN,False,0.044263,0.84536,0.84536,0.0,hsub_european_mainland,lfr_d416e2b1a47d96,0.0,0.0,0.0,0.84536,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_d416e2b1a47d96,h6000_q-000611_r+000893,0.84536,1.0,835537853843793f20c7ad4b0be5018326d31597cbe7e768a364ad73c87b2354,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000611_r+000894,OCEAN,False,0.193563,3.695227,3.689331,0.005896,hsub_european_mainland,lfr_83d7ad1bf8a515,0.0,0.0,0.0,3.689331,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_83d7ad1bf8a515,h6000_q-000611_r+000894,3.689331,0.998404428198863,882915b806bad7a78176387ea88dec6aa826946e2de44a63c0102e82a4289fed,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000611_r+001036,OCEAN,False,0.313726,5.152005,5.150379,0.001626,hsub_european_mainland,lfr_d1e683299a0bc4,0.0,0.0,5.150379,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_d1e683299a0bc4,h6000_q-000611_r+001036,5.150379,0.9996843947162318,1ae31d370a4e8491e285cace3269e6ce30602ab8209bc6210bf1cd48b6f769bd,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000612_r+000894,OCEAN,False,0.258973,4.941224,4.941224,0.0,hsub_european_mainland,lfr_92ff08e465d2a1,0.0,0.0,0.0,4.941224,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_92ff08e465d2a1,h6000_q-000612_r+000894,4.941224,1.0,aba6a746433a48d3e9df7c1b60e39473c02f733207b7fef96b9db88adb202a72,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000612_r+000895,OCEAN,False,0.245728,4.683503,4.683503,0.0,hsub_european_mainland,lfr_a55f45a31d6a29,0.0,0.0,0.0,4.683503,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_a55f45a31d6a29,h6000_q-000612_r+000895,4.683503,1.0,fa78a57f9d8ce47bdad3c630a1d6b66420a0de0b366501389696b69fbc85d3cd,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000613_r+000894,OCEAN,False,0.027266,0.520061,0.515293,0.004767,hsub_european_mainland,lfr_5da82b22644a91,0.0,0.0,0.0,0.515293,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_5da82b22644a91,h6000_q-000613_r+000894,0.515293,0.9908318447259071,7ddd255d7d254bcc2dfef8873839ec613453750d7c7d39e8771ca6f0c5d08359,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000613_r+000895,OCEAN,False,0.48322,9.211762,9.211721,4.1e-05,hsub_european_mainland,lfr_c353c9c4b4018d,0.0,0.0,0.0,9.211721,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_c353c9c4b4018d,h6000_q-000613_r+000895,9.211721,0.9999955491685522,e7156cbafbcb34b9dd8052e09db94025d5c6ba7f60bb2fb6ae5362c57e3171fe,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000614_r+000893,OCEAN,False,0.03229,0.616559,0.61643,0.000129,hsub_european_mainland,lfr_4eea3d2ee3cbc8,0.0,0.0,0.0,0.61643,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_4eea3d2ee3cbc8,h6000_q-000614_r+000893,0.61643,0.9997907742811314,6ddf4d8b01d7e98ecb5e35bf99ce35849a77c03ce5cc96340835ae3dc86c8688,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000614_r+001037,OCEAN,False,0.008608,0.141244,0.141244,0.0,hsub_european_mainland,lfr_9a2fae838abb69,0.0,0.0,0.141244,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_9a2fae838abb69,h6000_q-000614_r+001037,0.141244,1.0,05442d639fba996547e44f902606035a65e5e342e196f277d837059f93bd915f,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000615_r+000893,OCEAN,False,0.221198,4.224257,4.222484,0.001773,hsub_european_mainland,lfr_be4f35718c26f6,0.0,0.0,0.0,4.222484,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_be4f35718c26f6,h6000_q-000615_r+000893,4.222484,0.9995802812186854,e8c21b68dd7cf7a8f3cafa53448a71df0bc36f5d804dad6a6b46b1f0fcc4076f,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000616_r+000893,OCEAN,False,0.406005,7.754127,7.744633,0.009495,hsub_european_mainland,lfr_540de5ade98542,0.0,0.0,0.0,7.744633,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_540de5ade98542,h6000_q-000616_r+000893,7.744633,0.9987756197441697,b524d520388f128dd43031b7836ca9f7125cd5cb2fc46e17c3fb27c0346d9a09,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000617_r+000892,OCEAN,False,0.018802,0.35936,0.359329,3.1e-05,hsub_european_mainland,lfr_7b4c9fa7cbac2a,0.0,0.0,0.0,0.359329,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_7b4c9fa7cbac2a,h6000_q-000617_r+000892,0.359329,0.9999137355298308,c8cd8ed6f542ce627d527a0f30c9976b9df3615029ef75d5e8e001b5b8db0655,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000617_r+000900,OCEAN,False,0.441757,8.380547,8.006084,0.374463,hsub_european_mainland,lfr_d8148da9895106,0.0,0.0,0.0,8.006084,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_d8148da9895106,h6000_q-000617_r+000900,8.006084,0.9553175944243257,28d79412806c095753ac7dd55b98c5e6b7d7f26ad1a46ce97aee7228116a0769,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000618_r+000893,OCEAN,False,0.008113,0.155022,0.155022,0.0,hsub_european_mainland,lfr_3e6f3f815c9c2d,0.0,0.0,0.0,0.155022,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_3e6f3f815c9c2d,h6000_q-000618_r+000893,0.155022,1.0,d3a052f162b7b6c34ddb466a528dd77053a753f950d31717be3734f8b3b53e7e,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
h6000_q-000618_r+000894,OCEAN,False,0.066527,1.269893,1.269893,0.0,hsub_european_mainland,lfr_6ffb4b5d65b027,0.0,0.0,0.0,1.269893,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND,lfr_6ffb4b5d65b027,h6000_q-000618_r+000894,1.269893,1.0,6bb2724738c09d1582fbbb1eb2df3689634af0a891e8baaa1fb521567cf077a9,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid
