hex_id,hex_land_km2,sicily_km2,sardinia_km2,unaudited_other_km2,unaudited_share,control_status,winner,basis
h6000_q-000306_r+000951,17.998178036928177,0.0,17.998178036928177,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000306_r+000952,17.979276339551927,0.0,17.979276339551927,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000306_r+000953,17.960380680641173,0.0,17.960380680641173,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000306_r+000954,17.941491097221373,0.0,17.941491097221373,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000306_r+000955,17.92260762624359,0.0,17.92260762624359,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000306_r+000956,17.90373030436516,0.0,17.90373030436516,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000306_r+000957,17.884859168289186,0.0,17.884859168289186,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000306_r+000958,17.86599425462723,0.0,17.86599425462723,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000306_r+000959,17.847135599819183,0.0,17.847135599819183,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000306_r+000960,17.828283240200044,0.0,17.828283240200044,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000306_r+000961,17.809437212057112,0.0,17.809437212057112,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000306_r+000962,17.790597551584245,0.0,17.790597551584245,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000306_r+000963,17.771764294746397,0.0,17.771764294746397,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000306_r+000964,18.094572963846204,0.0,18.094572963846204,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000306_r+000965,14.936450024993432,0.0,14.936450024993432,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000307_r+000928,13.710365796139495,0.0,13.710365796139495,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000307_r+000929,9.226778025949214,0.0,9.226778025949214,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000307_r+000932,15.040568198723017,0.0,15.040568198723017,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000307_r+000933,18.33559779722444,0.0,18.33559779722444,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000307_r+000934,18.320394461629867,0.0,18.320394461629867,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000307_r+000935,18.30139586574936,0.0,18.30139586574936,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000307_r+000936,18.282402664100648,0.0,18.282402664100648,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000307_r+000937,18.263414895513534,0.0,18.263414895513534,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000307_r+000938,18.24443259856415,0.0,18.24443259856415,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000307_r+000939,18.225455811656953,0.0,18.225455811656953,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000307_r+000940,18.206484573348998,0.0,18.206484573348998,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000307_r+000941,18.187518921844482,0.0,18.187518921844482,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000307_r+000942,18.168558895442963,0.0,18.168558895442963,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000307_r+000943,18.14960453211975,0.0,18.14960453211975,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000307_r+000944,18.13065586995697,0.0,18.13065586995697,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000307_r+000945,18.111712946792604,0.0,18.111712946792604,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000307_r+000946,18.09277580050659,0.0,18.09277580050659,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000307_r+000947,18.073844468688964,0.0,18.073844468688964,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000307_r+000948,18.054918988994597,0.0,18.054918988994597,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000307_r+000949,18.035999398929597,0.0,18.035999398929597,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000307_r+000950,18.017085735809328,0.0,18.017085735809328,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000307_r+000951,17.9981780369339,0.0,17.9981780369339,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000307_r+000952,17.979276339557646,0.0,17.979276339557646,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000307_r+000953,17.96038068063927,0.0,17.96038068063927,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000307_r+000954,17.94149109723282,0.0,17.94149109723282,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000307_r+000955,17.92260762624359,0.0,17.92260762624359,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000307_r+000956,17.903730304367066,0.0,17.903730304367066,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000307_r+000957,17.88485916827774,0.0,17.88485916827774,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000307_r+000958,17.865994254621505,0.0,17.865994254621505,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000307_r+000959,17.84713559980011,0.0,17.84713559980011,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000307_r+000960,17.828283240203856,0.0,17.828283240203856,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000307_r+000961,17.80943721204376,0.0,17.80943721204376,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000307_r+000962,17.79059755158043,0.0,17.79059755158043,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000307_r+000963,17.77176429475403,0.0,17.77176429475403,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000307_r+000964,18.09457295880127,0.0,18.09457295880127,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000307_r+000965,17.73411713601303,0.0,17.73411713601303,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000307_r+000966,17.71530330566025,0.0,17.71530330566025,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000307_r+000967,16.598083852134234,0.0,16.598083852134234,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000307_r+000968,12.682768278485177,0.0,12.58910060561198,0.09366767287319737,0.007385428071889758,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000308_r+000934,18.320394461639403,0.0,18.320394461639403,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000308_r+000935,18.30139586574173,0.0,18.30139586574173,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000308_r+000936,18.282402664100648,0.0,18.282402664100648,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000308_r+000937,18.263414895513534,0.0,18.263414895513534,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000308_r+000938,18.24443259854889,0.0,18.24443259854889,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000308_r+000939,18.225455811655046,0.0,18.225455811655046,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000308_r+000940,18.20648457334328,0.0,18.20648457334328,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000308_r+000941,18.187518921844482,0.0,18.187518921844482,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000308_r+000942,18.16855889545059,0.0,18.16855889545059,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000308_r+000943,18.149604532115937,0.0,18.149604532115937,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000308_r+000944,18.130655869955064,0.0,18.130655869955064,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000308_r+000945,18.111712946798324,0.0,18.111712946798324,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000308_r+000946,18.09277580050659,0.0,18.09277580050659,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000308_r+000947,18.073844468688964,0.0,18.073844468688964,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000308_r+000948,18.054918988994597,0.0,18.054918988994597,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000308_r+000949,18.035999398929597,0.0,18.035999398929597,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000308_r+000950,18.017085735809328,0.0,18.017085735809328,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000308_r+000951,17.9981780369339,0.0,17.9981780369339,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000308_r+000952,17.979276339557646,0.0,17.979276339557646,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000308_r+000953,17.960380680641173,0.0,17.960380680641173,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000308_r+000954,17.941491097221373,0.0,17.941491097221373,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000308_r+000955,17.922607626235962,0.0,17.922607626235962,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000308_r+000956,17.90373030436516,0.0,17.90373030436516,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000308_r+000957,17.88485916827774,0.0,17.88485916827774,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000308_r+000958,17.86599425462723,0.0,17.86599425462723,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000308_r+000959,17.847135599811555,0.0,17.847135599811555,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000308_r+000960,17.828283240200044,0.0,17.828283240200044,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000308_r+000961,17.809437212057112,0.0,17.809437212057112,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000308_r+000962,17.79059755159378,0.0,17.79059755159378,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000308_r+000963,17.77176429475212,0.0,17.77176429475212,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000308_r+000964,18.094572958812712,0.0,18.094572958812712,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000308_r+000965,17.734117136003494,0.0,17.734117136003494,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000308_r+000966,17.71530330566597,0.0,17.71530330566597,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000308_r+000967,17.547910835536115,0.0,17.547910835536115,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000308_r+000968,16.574948391691283,0.0,16.572452522354176,0.002495869337107055,0.0001505808210152973,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000309_r+000934,13.546700366985455,0.0,13.546700366985455,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000309_r+000935,18.301395865756987,0.0,18.301395865756987,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000309_r+000936,18.282402664110183,0.0,18.282402664110183,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000309_r+000937,18.263414895513534,0.0,18.263414895513534,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000309_r+000938,18.244432598560334,0.0,18.244432598560334,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000309_r+000939,18.225455811655046,0.0,18.225455811655046,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000309_r+000940,18.206484573348998,0.0,18.206484573348998,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000309_r+000941,18.18751892184639,0.0,18.18751892184639,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000309_r+000942,18.168558895442963,0.0,18.168558895442963,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000309_r+000943,18.149604532115937,0.0,18.149604532115937,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000309_r+000944,18.13065586995697,0.0,18.13065586995697,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000309_r+000945,18.111712946792604,0.0,18.111712946792604,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000309_r+000946,18.092775800508498,0.0,18.092775800508498,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000309_r+000947,18.073844468698503,0.0,18.073844468698503,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000309_r+000948,18.054918988994597,0.0,18.054918988994597,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000309_r+000949,18.035999398929597,0.0,18.035999398929597,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000309_r+000950,18.017085735809328,0.0,18.017085735809328,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000309_r+000951,17.9981780369339,0.0,17.9981780369339,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000309_r+000952,17.979276339557646,0.0,17.979276339557646,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000309_r+000953,17.960380680641173,0.0,17.960380680641173,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000309_r+000954,17.941491097221373,0.0,17.941491097221373,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000309_r+000955,17.92260762624359,0.0,17.92260762624359,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000309_r+000956,17.903730304367066,0.0,17.903730304367066,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000309_r+000957,17.884859168289186,0.0,17.884859168289186,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000309_r+000958,17.865994254621505,0.0,17.865994254621505,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000309_r+000959,17.847135599811555,0.0,17.847135599811555,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000309_r+000960,17.828283240203856,0.0,17.828283240203856,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000309_r+000961,17.80943721204376,0.0,17.80943721204376,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000309_r+000962,17.790597551584245,0.0,17.790597551584245,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000309_r+000963,17.77176429475403,0.0,17.77176429475403,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000309_r+000964,18.094572964200974,0.0,18.094572964200974,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000309_r+000965,17.734117136009218,0.0,17.734117136009218,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000309_r+000966,17.715303305654526,0.0,17.715303305654526,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000309_r+000967,17.696496022172926,0.0,17.696496022172926,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000309_r+000968,12.827033285293648,0.0,12.825647382054562,0.0013859032390855718,0.00010804550111166601,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000310_r+000934,16.094682148119517,0.0,16.094682148119517,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000310_r+000935,18.301395865756987,0.0,18.301395865756987,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000310_r+000936,18.282402664100648,0.0,18.282402664100648,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000310_r+000937,18.263414895519258,0.0,18.263414895519258,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000310_r+000938,18.24443259856415,0.0,18.24443259856415,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000310_r+000939,18.225455811655046,0.0,18.225455811655046,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000310_r+000940,18.206484573358537,0.0,18.206484573358537,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000310_r+000941,18.18751892183876,0.0,18.18751892183876,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000310_r+000942,18.16855889545059,0.0,18.16855889545059,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000310_r+000943,18.14960453211975,0.0,18.14960453211975,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000310_r+000944,18.130655869955064,0.0,18.130655869955064,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000310_r+000945,18.111712946792604,0.0,18.111712946792604,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000310_r+000946,18.09277580050659,0.0,18.09277580050659,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000310_r+000947,18.073844468688964,0.0,18.073844468688964,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000310_r+000948,18.054918988990785,0.0,18.054918988990785,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000310_r+000949,18.035999398921966,0.0,18.035999398921966,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000310_r+000950,18.017085735809328,0.0,18.017085735809328,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000310_r+000951,17.9981780369339,0.0,17.9981780369339,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000310_r+000952,17.979276339557646,0.0,17.979276339557646,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000310_r+000953,17.960380680641173,0.0,17.960380680641173,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000310_r+000954,17.941491097221373,0.0,17.941491097221373,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000310_r+000955,17.92260762624359,0.0,17.92260762624359,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000310_r+000956,17.903730304367066,0.0,17.903730304367066,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000310_r+000957,17.88485916827774,0.0,17.88485916827774,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000310_r+000958,17.86599425462723,0.0,17.86599425462723,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000310_r+000959,17.84713559980011,0.0,17.84713559980011,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000310_r+000960,17.828283240200044,0.0,17.828283240200044,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000310_r+000961,17.80943721204376,0.0,17.80943721204376,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000310_r+000962,17.79059755159378,0.0,17.79059755159378,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000310_r+000963,17.771764294746397,0.0,17.771764294746397,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000310_r+000964,18.09457295880127,0.0,18.09457295880127,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000310_r+000965,17.734117136003494,0.0,17.734117136003494,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000310_r+000966,17.71530330566025,0.0,17.71530330566025,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000310_r+000967,17.696496022174834,0.0,17.696496022174834,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000310_r+000968,17.67769532120514,0.0,17.67769532120514,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000310_r+000969,15.001222125262608,0.0,15.001222125262608,0.0,0.0,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
h6000_q-000311_r+000934,11.15538467369538,0.0,11.151884614726962,0.0035000589684187435,0.00031375511206457564,CONTROLLED,sardinia,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
