hex_id,canonical_water_type,is_terrestrial_hex,land_fraction,hex_land_km2,mainland_fragment_km2,other_component_km2,land_subject_or_component_id,candidate_land_fragment_id,spain_safe_km2,portugal_safe_km2,spain_region_km2,portugal_region_km2,safe_interior_status,frontier_band_status,special_case_status,mixed_land_status,proposed_control_status,proposed_controller,basis
h6000_q-000490_r+000847,OCEAN,False,0.427223,8.538287,8.538287,0.0,hsub_european_mainland,lfr_94fa6f82bfd4ee,0.0,0.0,8.538287,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000491_r+000847,OCEAN,False,0.090342,1.805109,1.805109,0.0,hsub_european_mainland,lfr_af4f5c1dfef5d6,0.0,0.0,1.805109,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000492_r+000847,OCEAN,False,0.366802,7.330149,7.326925,0.003223,hsub_european_mainland,lfr_92b3b71b0035a0,0.0,0.0,7.326925,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000493_r+000847,OCEAN,False,0.391464,7.823261,7.823261,0.0,hsub_european_mainland,lfr_6408114168e3ac,0.0,0.0,7.823261,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000494_r+000847,OCEAN,False,0.0637,1.272932,1.271924,0.001008,hsub_european_mainland,lfr_b6f15de8b7e107,0.0,0.0,1.271924,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000495_r+000847,OCEAN,False,0.002153,0.043007,0.043007,0.0,hsub_european_mainland,lfr_33f2e6cda913dc,0.0,0.0,0.043007,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000496_r+000847,OCEAN,False,0.130374,2.605232,2.605232,0.0,hsub_european_mainland,lfr_3703fdccc93cee,0.0,0.0,2.605232,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000497_r+000847,OCEAN,False,0.405194,8.097514,8.097514,0.0,hsub_european_mainland,lfr_a026dc081b9ef2,0.0,0.0,8.097514,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000498_r+000847,OCEAN,False,0.120972,2.417303,2.417303,0.0,hsub_european_mainland,lfr_623fb34d14f273,0.0,0.0,2.417303,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000499_r+000847,OCEAN,False,0.040036,0.800128,0.800128,0.0,hsub_european_mainland,lfr_5d55193bacef27,0.0,0.0,0.800128,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000501_r+000846,OCEAN,False,6.8e-05,0.001364,0.001364,0.0,hsub_european_mainland,lfr_75f49a3dd07f56,0.0,0.0,0.001364,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000502_r+000846,OCEAN,False,0.015902,0.318002,0.318002,0.0,hsub_european_mainland,lfr_c3b385cbe6f0f0,0.0,0.0,0.318002,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000503_r+000846,OCEAN,False,0.003123,0.062453,0.062453,0.0,hsub_european_mainland,lfr_cc7b5770db60c6,0.0,0.0,0.062453,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000505_r+000843,OCEAN,False,0.005607,0.104175,0.102871,0.001304,hsub_european_mainland,lfr_ae069d895fb0da,0.0,0.0,0.102871,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000505_r+000844,OCEAN,False,0.05424,1.087111,1.087111,0.0,hsub_european_mainland,lfr_3ec3d6836549fd,0.0,0.0,1.087111,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000505_r+000845,OCEAN,False,0.124754,2.49797,2.49797,0.0,hsub_european_mainland,lfr_af0f4b61c09eba,0.0,0.0,2.49797,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000505_r+000846,OCEAN,False,0.151984,3.040303,3.040303,0.0,hsub_european_mainland,lfr_522f54d73e249a,0.0,0.0,3.040303,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000506_r+000841,OCEAN,False,0.003599,0.072347,0.072347,0.0,hsub_european_mainland,lfr_3dfe32171b5bff,0.0,0.0,0.072347,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000506_r+000843,OCEAN,False,0.446118,8.812487,8.812487,0.0,hsub_european_mainland,lfr_f538c032739b75,0.0,0.0,8.812487,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000507_r+000841,OCEAN,False,0.441278,8.869921,8.869921,0.0,hsub_european_mainland,lfr_ef94777c4cafb8,0.0,0.0,8.869921,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000508_r+000840,OCEAN,False,0.025703,0.516993,0.516993,0.0,hsub_european_mainland,lfr_2067de07b8eb4b,0.0,0.0,0.516993,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000511_r+000841,OCEAN,False,0.381095,7.659974,7.659974,0.0,hsub_european_mainland,lfr_98cf8f7c487b13,0.0,0.0,7.659974,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000512_r+000840,OCEAN,False,0.06927,1.393572,1.393572,0.0,hsub_european_mainland,lfr_00ec8db6c04403,0.0,0.0,1.393572,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000514_r+000839,OCEAN,False,0.156804,3.157679,3.157679,0.0,hsub_european_mainland,lfr_7b0d34e1942b6e,0.0,0.0,3.157679,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000515_r+000829,OCEAN,False,0.000211,0.004289,0.001032,0.003257,hsub_european_mainland,lfr_2cbc3945a0c4b4,0.0,0.0,0.001032,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,CEUTA|GIBRALTAR,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_A_WITHHELD_SPECIAL_CASE
h6000_q-000515_r+000831,OCEAN,False,0.243927,4.950685,4.941296,0.009389,hsub_european_mainland,lfr_e0d2792a96fe0b,0.0,0.0,4.313837,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,CEUTA|GIBRALTAR,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_A_WITHHELD_SPECIAL_CASE
h6000_q-000515_r+000832,OCEAN,False,0.426845,8.655612,8.655612,0.0,hsub_european_mainland,lfr_becfadcf58a6e0,0.0,0.0,8.655612,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,CEUTA|GIBRALTAR,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_A_WITHHELD_SPECIAL_CASE
h6000_q-000515_r+000833,OCEAN,False,0.136494,2.765086,2.765086,0.0,hsub_european_mainland,lfr_2bdc057b3b4ae9,0.0,0.0,2.765086,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,GIBRALTAR,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_A_WITHHELD_SPECIAL_CASE
h6000_q-000515_r+000834,OCEAN,False,0.093182,1.885576,1.885576,0.0,hsub_european_mainland,lfr_972f902cfa484f,0.0,0.0,1.885576,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,GIBRALTAR,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_A_WITHHELD_SPECIAL_CASE
h6000_q-000515_r+000835,OCEAN,False,0.040604,0.820857,0.774775,0.046083,hsub_european_mainland,lfr_080a0dfacfdc9b,0.0,0.0,0.774775,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,GIBRALTAR,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_A_WITHHELD_SPECIAL_CASE
h6000_q-000515_r+000836,OCEAN,False,0.120214,2.428098,2.428032,6.7e-05,hsub_european_mainland,lfr_ad9a26b1c53092,0.0,0.0,2.428032,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,GIBRALTAR,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_A_WITHHELD_SPECIAL_CASE
h6000_q-000515_r+000837,OCEAN,False,0.006299,0.127098,0.127098,0.0,hsub_european_mainland,lfr_f058fe05ccf5fc,0.0,0.0,0.127098,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,GIBRALTAR,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_A_WITHHELD_SPECIAL_CASE
h6000_q-000515_r+000838,OCEAN,False,0.051742,1.043031,1.043031,0.0,hsub_european_mainland,lfr_2ee01c8c8f6a6a,0.0,0.0,1.043031,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000516_r+000829,OCEAN,False,0.429652,8.735818,8.735818,0.0,hsub_european_mainland,lfr_535514eb913430,0.0,0.0,8.735818,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,CEUTA|GIBRALTAR,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_A_WITHHELD_SPECIAL_CASE
h6000_q-000516_r+000831,OCEAN,False,0.155063,3.147519,3.147519,0.0,hsub_european_mainland,lfr_7389702b0f60fc,0.0,0.0,2.832367,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,CEUTA|GIBRALTAR,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_A_WITHHELD_SPECIAL_CASE
h6000_q-000516_r+000832,OCEAN,False,0.189179,3.835293,3.835293,0.0,hsub_european_mainland,lfr_14884a3f8d1dfa,0.0,0.0,3.835293,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,GIBRALTAR,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_A_WITHHELD_SPECIAL_CASE
h6000_q-000517_r+000828,OCEAN,False,0.214421,4.363515,4.363515,0.0,hsub_european_mainland,lfr_ab3add655f5057,0.0,0.0,4.363515,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,CEUTA|GIBRALTAR,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_A_WITHHELD_SPECIAL_CASE
h6000_q-000518_r+000828,OCEAN,False,0.439526,8.941459,8.941459,0.0,hsub_european_mainland,lfr_9d1c1d0b3d82dd,0.0,0.0,8.941459,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,CEUTA|GIBRALTAR,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_A_WITHHELD_SPECIAL_CASE
h6000_q-000520_r+000829,OCEAN,False,0.206425,4.196865,4.196865,0.0,hsub_european_mainland,lfr_c3f4fd950d79c1,0.0,0.0,4.196865,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000521_r+000829,OCEAN,False,0.097118,1.974434,1.974434,0.0,hsub_european_mainland,lfr_506e5c5471e2eb,0.0,0.0,1.974434,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000523_r+000830,OCEAN,False,0.273388,5.553466,5.553434,3.2e-05,hsub_european_mainland,lfr_7084d087539de6,0.0,0.0,5.553434,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000524_r+000831,OCEAN,False,0.395549,8.027835,8.027835,0.0,hsub_european_mainland,lfr_9c30cbba5bc15e,0.0,0.0,8.027835,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000526_r+000832,OCEAN,False,0.019136,0.38786,0.38786,0.0,hsub_european_mainland,lfr_893fb59d98ff37,0.0,0.0,0.38786,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000527_r+000832,OCEAN,False,0.107768,2.184528,2.184322,0.000206,hsub_european_mainland,lfr_5c9f0ce9410a1d,0.0,0.0,2.184322,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000528_r+000832,OCEAN,False,0.019564,0.396529,0.396529,0.0,hsub_european_mainland,lfr_c84f03d6b84fc9,0.0,0.0,0.396529,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000529_r+000833,OCEAN,False,0.244857,4.959874,4.959874,0.0,hsub_european_mainland,lfr_6bac72e53d4af4,0.0,0.0,4.959874,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000530_r+000834,OCEAN,False,0.208205,4.213657,4.213657,0.0,hsub_european_mainland,lfr_0651727fd3c439,0.0,0.0,4.213657,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000531_r+000835,OCEAN,False,0.180541,3.649798,3.649798,0.0,hsub_european_mainland,lfr_f81fa09c11b0f7,0.0,0.0,3.649798,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000535_r+000839,OCEAN,False,0.484647,9.761604,9.761136,0.000469,hsub_european_mainland,lfr_59e616095f284c,0.0,0.0,9.761136,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000536_r+000840,OCEAN,False,0.247347,4.97849,4.97849,0.0,hsub_european_mainland,lfr_011258cd4c3cd5,0.0,0.0,4.97849,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000536_r+000841,OCEAN,False,0.296661,5.962533,5.962533,0.0,hsub_european_mainland,lfr_edf14fa9b65ae2,0.0,0.0,5.962533,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000537_r+000841,OCEAN,False,0.240298,4.830605,4.830605,0.0,hsub_european_mainland,lfr_0560f0d2332d84,0.0,0.0,4.830605,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000537_r+000842,OCEAN,False,0.178819,3.59266,3.59266,0.0,hsub_european_mainland,lfr_6f0d96b13b78d1,0.0,0.0,3.59266,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000538_r+000842,OCEAN,False,0.131252,2.636806,2.636725,8.1e-05,hsub_european_mainland,lfr_a84bc710699496,0.0,0.0,2.636725,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000538_r+000843,OCEAN,False,0.141639,2.797878,2.797878,0.0,hsub_european_mainland,lfr_cf8bb1efe152a8,0.0,0.0,2.797878,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000539_r+000844,OCEAN,False,0.438995,8.798774,8.777677,0.021097,hsub_european_mainland,lfr_62c218bec1dad9,0.0,0.0,8.777677,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000540_r+000844,OCEAN,False,0.29145,5.841103,5.841103,0.0,hsub_european_mainland,lfr_f6dcee666f2249,0.0,0.0,5.841103,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000543_r+000847,OCEAN,False,0.417478,8.345006,8.345006,0.0,hsub_european_mainland,lfr_205cd2ca7c22b7,0.0,0.0,8.345006,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000543_r+000848,OCEAN,False,0.235275,4.699681,4.699681,0.0,hsub_european_mainland,lfr_4aadb9578d5000,0.0,0.0,4.699681,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000543_r+000849,OCEAN,False,0.45305,9.03692,9.03692,0.0,hsub_european_mainland,lfr_e2be1f4a8ce7da,0.0,0.0,9.03692,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000544_r+000850,OCEAN,False,0.466526,9.297671,9.297671,0.0,hsub_european_mainland,lfr_41900f4b998a5a,1.280388,0.0,9.297671,0.0,PARTLY_INSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,FRAGMENT_ONLY_PARTLY_INSIDE_A_SAFE_INTERIOR
h6000_q-000545_r+000851,OCEAN,False,0.319906,6.369257,6.369257,0.0,hsub_european_mainland,lfr_4c2e42d4d610ac,0.0,0.0,6.369257,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000546_r+000852,OCEAN,False,0.276797,5.505293,5.505293,0.0,hsub_european_mainland,lfr_d0164f7d32b574,0.0,0.0,5.505293,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000547_r+000853,OCEAN,False,0.4409,8.76085,8.76085,0.0,hsub_european_mainland,lfr_efffdc3005e2bc,0.0,0.0,8.76085,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000548_r+001034,OCEAN,False,0.41758,6.872088,6.868962,0.003126,hsub_european_mainland,lfr_90f075d49ce701,0.0,0.0,6.868962,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000548_r+001035,OCEAN,False,0.015536,0.255407,0.255407,0.0,hsub_european_mainland,lfr_e9873f1294d77b,0.0,0.0,0.255407,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000549_r+000854,OCEAN,False,0.06833,1.356278,1.356278,0.0,hsub_european_mainland,lfr_5ca81d8b59e93c,0.0,0.0,1.356278,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000549_r+001034,OCEAN,False,0.135212,2.225525,2.225525,0.0,hsub_european_mainland,lfr_1ac735e850a41f,0.0,0.0,2.225525,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000550_r+001034,OCEAN,False,0.057217,0.941695,0.916813,0.024882,hsub_european_mainland,lfr_016af47b803474,0.0,0.0,0.916813,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000551_r+001034,OCEAN,False,0.086752,1.427923,1.427923,0.0,hsub_european_mainland,lfr_1d236954a70d3d,0.0,0.0,1.427923,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000553_r+001032,OCEAN,False,0.272647,4.49715,4.452759,0.044391,hsub_european_mainland,lfr_0ef5341a09bdbd,0.0,0.0,4.452759,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000554_r+001032,OCEAN,False,0.093302,1.539135,1.539135,0.0,hsub_european_mainland,lfr_a63f19877ba8e3,0.0,0.0,1.539135,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000555_r+001031,OCEAN,False,0.418873,6.916568,6.903608,0.01296,hsub_european_mainland,lfr_f4e01ab1718d29,0.0,0.0,1.025726,0.0,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000571_r+000856,OCEAN,False,0.30442,6.03078,4.591802,1.438978,hsub_european_mainland,lfr_7742931c112a2a,0.0,0.0,0.0,4.514144,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000572_r+000855,OCEAN,False,0.389365,7.721823,4.606134,3.115689,hsub_european_mainland,lfr_a2d8aa1df26fd9,0.0,0.0,0.0,4.606134,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000573_r+000854,OCEAN,False,0.43931,8.721164,6.705162,2.016002,hsub_european_mainland,lfr_d9018a6da78036,0.0,0.0,0.0,6.705162,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000574_r+000854,OCEAN,False,0.215501,4.278213,2.774984,1.503229,hsub_european_mainland,lfr_224ff176167dcb,0.0,0.0,0.0,2.774984,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000575_r+000854,OCEAN,False,0.081805,1.623655,1.15932,0.464334,hsub_european_mainland,lfr_06337bc47cc588,0.0,0.0,0.0,1.15932,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000577_r+000855,OCEAN,False,0.116829,2.316556,2.316556,0.0,hsub_european_mainland,lfr_c819defdf0ab67,0.0,0.0,0.0,2.316556,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000579_r+000856,OCEAN,False,0.143173,2.835951,2.835951,0.0,hsub_european_mainland,lfr_8ac88d2284a38a,0.0,0.0,0.0,2.835951,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,SINGLE_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
h6000_q-000581_r+000856,OCEAN,False,0.007887,0.156203,0.155622,0.000581,hsub_european_mainland,lfr_cd13fc7ee4624f,0.0,0.0,0.0,0.155622,OUTSIDE,INSIDE_UNCERTAINTY_BAND,NONE,MIXED_WITH_OTHER_COMPONENT,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND
