hex_id,is_terrestrial_hex,hex_land_km2,spain_safe_km2,spain_region_km2,portugal_safe_km2,portugal_region_km2,safe_total_km2,unresolved_km2,control_status,winner,basis
h6000_q-000439_r+000994,True,17.19130158528519,0.0,0.9181575503069163,0.0,0.0,0.0,17.19130158528519,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000439_r+000995,True,17.172691677183153,0.0,0.8215131284408569,0.0,0.0,0.0,17.172691677183153,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000439_r+000996,True,10.548701232308849,0.0,0.3869329740537405,0.0,0.0,0.0,10.548701232308849,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000440_r+000993,True,17.20991899731827,0.0,6.208918540964544,0.0,0.0,0.0,17.20991899731827,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000440_r+000994,True,17.19130158528519,0.0,14.725322482895136,0.0,0.0,0.0,17.19130158528519,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000440_r+000995,True,17.172691677181245,0.0,16.868748789510132,0.0,0.0,0.0,17.172691677181245,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000440_r+000996,True,17.154089305725098,0.0,16.068115351502566,0.0,0.0,0.0,17.154089305725098,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000440_r+000997,False,2.700691286564337,0.0,2.6391654154585664,0.0,0.0,0.0,2.700691286564337,NOT_PRODUCED,,NOT_A_CANONICAL_TERRESTRIAL_HEX
h6000_q-000440_r+001000,False,4.603697733759595,0.0,0.014115488454911857,0.0,0.0,0.0,4.603697733759595,NOT_PRODUCED,,NOT_A_CANONICAL_TERRESTRIAL_HEX
h6000_q-000441_r+000982,False,2.879331109270066,0.0,2.346284073978042,0.0,0.0,0.0,2.879331109270066,NOT_PRODUCED,,NOT_A_CANONICAL_TERRESTRIAL_HEX
h6000_q-000441_r+000983,True,13.956883821867855,0.0,2.8498600635600164,0.0,0.0,0.0,13.956883821867855,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000441_r+000987,True,17.32177925310898,0.0,2.0864603097219465,0.0,0.0,0.0,17.32177925310898,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000441_r+000988,True,17.303117464220048,0.0,2.4286903886663915,0.0,0.0,0.0,17.303117464220048,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000441_r+000989,True,17.28446302684784,0.0,3.509051531336449,0.0,0.0,0.0,17.28446302684784,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000441_r+000990,True,17.26581592826462,0.0,0.13824483988917805,0.0,0.0,0.0,17.26581592826462,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000441_r+000993,True,17.209918997325897,0.0,0.12006310034994874,0.0,0.0,0.0,17.209918997325897,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000441_r+000994,True,17.191301585289,0.0,13.237294168643322,0.0,0.0,0.0,17.191301585289,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000441_r+000995,True,17.172691677185057,0.0,17.172691677185057,0.0,0.0,0.0,17.172691677185057,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000441_r+000996,True,17.154089305725098,0.0,17.154089305725098,0.0,0.0,0.0,17.154089305725098,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000441_r+000997,True,16.37136347075858,0.0,16.366342235445238,0.0,0.0,0.0,16.37136347075858,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000441_r+000998,False,3.7738026488929934,0.0,3.7738026488929934,0.0,0.0,0.0,3.7738026488929934,NOT_PRODUCED,,NOT_A_CANONICAL_TERRESTRIAL_HEX
h6000_q-000441_r+001000,False,1.6776522281161617,0.0,1.670298852317039,0.0,0.0,0.0,1.6776522281161617,NOT_PRODUCED,,NOT_A_CANONICAL_TERRESTRIAL_HEX
h6000_q-000441_r+001001,True,17.057675012558327,0.0,7.628859326052122,0.0,0.0,0.0,17.057675012558327,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000442_r+000981,False,0.017097883151954506,0.0,0.01709788316213945,0.0,0.0,0.0,0.017097883151954506,NOT_PRODUCED,,NOT_A_CANONICAL_TERRESTRIAL_HEX
h6000_q-000442_r+000982,True,10.458033430168387,0.0,10.458033430168387,0.0,0.0,0.0,10.458033430168387,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000442_r+000983,True,17.396498564247132,0.0,17.396498564247132,0.0,0.0,0.0,17.396498564247132,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000442_r+000984,True,17.37780793437004,0.0,15.573705327628925,0.0,0.0,0.0,17.37780793437004,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000442_r+000985,True,17.359124475795745,0.0,9.12119037606831,0.0,0.0,0.0,17.359124475795745,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000442_r+000986,True,17.340448222200394,0.0,11.41467596529837,0.0,0.0,0.0,17.340448222200394,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000442_r+000987,True,17.32177920711899,0.0,16.127658300665857,0.0,0.0,0.0,17.32177920711899,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000442_r+000988,True,17.303117515355112,0.0,13.307095728727221,0.0,0.0,0.0,17.303117515355112,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000442_r+000989,True,17.28446307324791,0.0,2.8624519672072677,0.0,0.0,0.0,17.28446307324791,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000442_r+000994,True,17.19130158527565,0.0,0.00025552610099315644,0.0,0.0,0.0,17.19130158527565,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000442_r+000995,True,17.172691677192688,0.0,15.366376375097223,0.0,0.0,0.0,17.172691677192688,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000442_r+000996,True,17.154089305713654,0.0,17.154089305713654,0.0,0.0,0.0,17.154089305713654,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000442_r+000997,True,17.1354945034523,0.0,17.1354945034523,0.0,0.0,0.0,17.1354945034523,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000442_r+000998,True,17.116907302936553,0.0,17.116907302936553,0.0,0.0,0.0,17.116907302936553,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000442_r+000999,True,13.364152144684237,0.0,13.364152144684237,0.0,0.0,0.0,13.364152144684237,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000442_r+001000,False,8.32503849417084,0.0,8.325038494167144,0.0,0.0,0.0,8.32503849417084,NOT_PRODUCED,,NOT_A_CANONICAL_TERRESTRIAL_HEX
h6000_q-000442_r+001001,True,13.361516192255344,0.0,13.361516192242727,0.0,0.0,0.0,13.361516192255344,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000442_r+001002,True,17.042635164964675,0.0,14.40099161362723,0.0,0.0,0.0,17.042635164964675,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000442_r+001003,True,12.18785038764629,0.0,2.735405744978354,0.0,0.0,0.0,12.18785038764629,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000443_r+000981,False,6.333907375786026,0.0,6.333907375785385,0.0,0.0,0.0,6.333907375786026,NOT_PRODUCED,,NOT_A_CANONICAL_TERRESTRIAL_HEX
h6000_q-000443_r+000982,True,17.229570901204323,0.0,17.22957090119881,0.0,0.0,0.0,17.229570901204323,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000443_r+000983,True,17.396498564247132,0.0,17.396498564247132,0.0,0.0,0.0,17.396498564247132,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000443_r+000984,True,17.377807934375763,0.0,17.377807934375763,0.0,0.0,0.0,17.377807934375763,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000443_r+000985,True,17.359124475795745,0.0,17.359124475795745,0.0,0.0,0.0,17.359124475795745,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000443_r+000986,True,17.340448222200394,0.0,17.340448222200394,0.0,0.0,0.0,17.340448222200394,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000443_r+000987,True,17.321779207113266,0.0,15.424270398593768,0.0,0.0,0.0,17.321779207113266,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000443_r+000988,True,17.303117464220048,0.0,5.653586018838234,0.0,0.0,0.0,17.303117464220048,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000443_r+000995,True,17.172691677185057,0.0,0.15148789302593468,0.0,0.0,0.0,17.172691677185057,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000443_r+000996,True,17.154089305715562,0.0,13.884019738598298,0.0,0.0,0.0,17.154089305715562,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000443_r+000997,True,17.135494503435133,0.0,17.135494503435133,0.0,0.0,0.0,17.135494503435133,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000443_r+000998,True,17.11690730290985,0.0,17.11690730290985,0.0,0.0,0.0,17.11690730290985,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000443_r+000999,True,17.098327736564638,0.0,17.098327736564638,0.0,0.0,0.0,17.098327736564638,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000443_r+001000,True,17.079755836648943,0.0,17.079755836648943,0.0,0.0,0.0,17.079755836648943,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000443_r+001001,True,17.06119163544464,0.0,17.06119163544464,0.0,0.0,0.0,17.06119163544464,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000443_r+001002,True,17.042635164964675,0.0,17.042635164964675,0.0,0.0,0.0,17.042635164964675,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000443_r+001003,True,17.0240864572525,0.0,17.0240864572525,0.0,0.0,0.0,17.0240864572525,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000443_r+001004,False,2.721817439684268,0.0,2.7003751839577723,0.0,0.0,0.0,2.721817439684268,NOT_PRODUCED,,NOT_A_CANONICAL_TERRESTRIAL_HEX
h6000_q-000444_r+000980,False,4.475423960853931,0.0,4.475423960853931,0.0,0.0,0.0,4.475423960853931,NOT_PRODUCED,,NOT_A_CANONICAL_TERRESTRIAL_HEX
h6000_q-000444_r+000981,True,15.300989803920977,0.0,15.300989803920977,0.0,0.0,0.0,15.300989803920977,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000444_r+000982,True,17.415196331523894,0.0,17.415196331523894,0.0,0.0,0.0,17.415196331523894,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000444_r+000983,True,17.396498564247132,0.0,17.396498564247132,0.0,0.0,0.0,17.396498564247132,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000444_r+000984,True,17.37780793436432,0.0,17.37780793436432,0.0,0.0,0.0,17.37780793436432,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000444_r+000985,True,17.359124475795745,0.0,17.359124475795745,0.0,0.0,0.0,17.359124475795745,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000444_r+000986,True,17.340448222190858,0.0,10.76126382668498,0.0,0.0,0.0,17.340448222190858,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000444_r+000987,True,17.321779207113266,0.0,3.3478212391408384,0.0,0.0,0.0,17.321779207113266,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000444_r+000994,True,17.19130158528519,0.0,4.271287273756378,0.0,0.0,0.0,17.19130158528519,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000444_r+000995,True,17.172691677181245,0.0,6.576495422010303,0.0,0.0,0.0,17.172691677181245,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000444_r+000996,True,17.154089305725098,0.0,10.467196100000143,0.0,0.0,0.0,17.154089305725098,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000444_r+000997,True,17.1354945034523,0.0,17.10583615955794,0.0,0.0,0.0,17.1354945034523,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000444_r+000998,True,17.116907302930834,0.0,17.116907302930834,0.0,0.0,0.0,17.116907302930834,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000444_r+000999,True,17.098327736560822,0.0,17.098327736560822,0.0,0.0,0.0,17.098327736560822,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000444_r+001000,True,17.079755836654662,0.0,17.079755836654662,0.0,0.0,0.0,17.079755836654662,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000444_r+001001,True,17.061191635414122,0.0,17.061191635414122,0.0,0.0,0.0,17.061191635414122,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000444_r+001002,True,17.042635164964675,0.0,17.042635164964675,0.0,0.0,0.0,17.042635164964675,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000444_r+001003,True,17.024086457256317,0.0,17.024086457256317,0.0,0.0,0.0,17.024086457256317,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000444_r+001004,True,17.005545544252396,0.0,17.005545544252396,0.0,0.0,0.0,17.005545544252396,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000444_r+001005,True,12.136177894665643,0.0,12.117378229325983,0.0,0.0,0.0,12.136177894665643,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000444_r+001006,False,3.9802051408736854,0.0,3.9727603802091878,0.0,0.0,0.0,3.9802051408736854,NOT_PRODUCED,,NOT_A_CANONICAL_TERRESTRIAL_HEX
h6000_q-000445_r+000978,False,0.14860764704921772,0.0,0.148607647054272,0.0,0.0,0.0,0.14860764704921772,NOT_PRODUCED,,NOT_A_CANONICAL_TERRESTRIAL_HEX
h6000_q-000445_r+000979,False,8.56481070453003,0.0,8.56481070453003,0.0,0.0,0.0,8.56481070453003,NOT_PRODUCED,,NOT_A_CANONICAL_TERRESTRIAL_HEX
h6000_q-000445_r+000980,True,16.006556792698394,0.0,16.006556792698394,0.0,0.0,0.0,16.006556792698394,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000445_r+000981,True,17.433901202306746,0.0,17.433901202306746,0.0,0.0,0.0,17.433901202306746,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000445_r+000982,True,17.415196331501008,0.0,17.415196331501008,0.0,0.0,0.0,17.415196331501008,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000445_r+000983,True,17.396498564247132,0.0,17.396498564247132,0.0,0.0,0.0,17.396498564247132,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000445_r+000984,True,17.377807934375763,0.0,17.377807934375763,0.0,0.0,0.0,17.377807934375763,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000445_r+000985,True,17.359124475795745,0.0,15.044867221536785,0.0,0.0,0.0,17.359124475795745,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000445_r+000986,True,17.34044822220993,0.0,2.272104309138473,0.0,0.0,0.0,17.34044822220993,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000445_r+000989,True,17.284463026849746,0.0,1.934148386967115,0.0,0.0,0.0,17.284463026849746,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000445_r+000990,True,17.26581592826462,0.0,3.4060090858380794,0.0,0.0,0.0,17.26581592826462,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000445_r+000991,True,17.24717620177269,0.0,5.991727110891402,0.0,0.0,0.0,17.24717620177269,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000445_r+000992,True,17.228543880475996,0.0,8.835069742453992,0.0,0.0,0.0,17.228543880475996,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000445_r+000993,True,17.209918997329712,0.0,13.502082373606504,0.0,0.0,0.0,17.209918997329712,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000445_r+000994,True,17.19130163776207,0.0,15.9403975445081,0.0,0.0,0.0,17.19130163776207,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000445_r+000995,True,17.1726917247839,0.0,17.1726917247839,0.0,0.0,0.0,17.1726917247839,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000445_r+000996,True,17.154089305725098,0.0,17.154089305725098,0.0,0.0,0.0,17.154089305725098,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000445_r+000997,True,17.135494503387452,0.0,17.135494503387452,0.0,0.0,0.0,17.135494503387452,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000445_r+000998,True,17.116907302936553,0.0,17.116907302936553,0.0,0.0,0.0,17.116907302936553,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000445_r+000999,True,17.098327736564638,0.0,17.098327736564638,0.0,0.0,0.0,17.098327736564638,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000445_r+001000,True,17.079755836637496,0.0,17.079755836637496,0.0,0.0,0.0,17.079755836637496,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000445_r+001001,True,17.06119163542366,0.0,17.06119163542366,0.0,0.0,0.0,17.06119163542366,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000445_r+001002,True,17.042635164978027,0.0,17.042635164978027,0.0,0.0,0.0,17.042635164978027,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000445_r+001003,True,17.02408645724869,0.0,17.02408645724869,0.0,0.0,0.0,17.02408645724869,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000445_r+001004,True,17.005545544252396,0.0,17.005545544252396,0.0,0.0,0.0,17.005545544252396,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000445_r+001005,True,16.987012457733154,0.0,16.987012457733154,0.0,0.0,0.0,16.987012457733154,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000445_r+001006,True,16.968487229444502,0.0,16.968487229444502,0.0,0.0,0.0,16.968487229444502,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000445_r+001007,False,6.5895225085035545,0.0,6.587714844369804,0.0,0.0,0.0,6.5895225085035545,NOT_PRODUCED,,NOT_A_CANONICAL_TERRESTRIAL_HEX
h6000_q-000446_r+000973,False,0.04665774112321809,0.0,0.04665774112321809,0.0,0.0,0.0,0.04665774112321809,NOT_PRODUCED,,NOT_A_CANONICAL_TERRESTRIAL_HEX
h6000_q-000446_r+000978,False,4.764369176916441,0.0,4.764369176916441,0.0,0.0,0.0,4.764369176916441,NOT_PRODUCED,,NOT_A_CANONICAL_TERRESTRIAL_HEX
h6000_q-000446_r+000979,True,17.08272381180218,0.0,17.08272381177736,0.0,0.0,0.0,17.08272381180218,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000446_r+000980,True,17.45261314254761,0.0,17.45261314254761,0.0,0.0,0.0,17.45261314254761,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000446_r+000981,True,17.433901202306746,0.0,17.433901202306746,0.0,0.0,0.0,17.433901202306746,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000446_r+000982,True,17.415196331523894,0.0,17.415196331523894,0.0,0.0,0.0,17.415196331523894,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000446_r+000983,True,17.396498564247132,0.0,17.396498564247132,0.0,0.0,0.0,17.396498564247132,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000446_r+000984,True,17.37780793436432,0.0,17.37780793436432,0.0,0.0,0.0,17.37780793436432,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000446_r+000985,True,17.359124475795745,0.0,17.359124475795745,0.0,0.0,0.0,17.359124475795745,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000446_r+000986,True,17.340448222190858,0.0,13.283905388316564,0.0,0.0,0.0,17.340448222190858,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000446_r+000987,True,17.321779207113266,0.0,10.117413131776393,0.0,0.0,0.0,17.321779207113266,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000446_r+000988,True,17.30311746421814,0.0,10.990618160657347,0.0,0.0,0.0,17.30311746421814,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000446_r+000989,True,17.284463026849746,0.0,15.649088369769215,0.0,0.0,0.0,17.284463026849746,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000446_r+000990,True,17.265815928260803,0.0,17.265815928260803,0.0,0.0,0.0,17.265815928260803,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000446_r+000991,True,17.24717620177269,0.0,17.24717620177269,0.0,0.0,0.0,17.24717620177269,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000446_r+000992,True,17.228543880475996,0.0,17.228543880475996,0.0,0.0,0.0,17.228543880475996,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000446_r+000993,True,17.20991899732399,0.0,17.20991899732399,0.0,0.0,0.0,17.20991899732399,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
h6000_q-000446_r+000994,True,17.19130158528519,0.0,17.19130158528519,0.0,0.0,0.0,17.19130158528519,UNRESOLVED,,INSIDE_THE_MEASURED_UNCERTAINTY_BAND_OR_A_WITHHELD_CASE
