region,hex_id,is_terrestrial_hex,hex_land_km2,iceland_km2,malta_km2,gozo_km2,unaudited_other_km2,unaudited_share,control_status,winner,basis
iceland,h6000_q-001261_r+001904,True,5.156373602302551,5.156373602302551,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001261_r+001905,True,5.148716875205993,5.148716875205993,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001261_r+001906,True,5.14107037297821,5.14107037297821,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001261_r+001907,True,5.1334340855064395,5.1334340855064395,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001261_r+001908,True,5.125808002681732,5.125808002681732,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001261_r+001909,True,5.1181921144142155,5.1181921144142155,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001261_r+001910,True,5.110586410621643,5.110586410621643,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001261_r+001911,True,5.102990881149292,5.102990881149292,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001261_r+001912,True,5.0889986737519095,5.0889986737519095,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001261_r+001913,True,4.9829533203589325,4.9829533203589325,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001261_r+001914,True,5.080265237983704,5.080265237983704,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001261_r+001915,True,5.0727103049621585,5.0727103049621585,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001261_r+001916,True,5.065165495788574,5.065165495788574,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001261_r+001917,True,5.057630800373078,5.057630800373078,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001261_r+001918,True,5.050106208580017,5.050106208580017,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001261_r+001919,True,5.042591710327148,5.042591710327148,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001261_r+001920,True,5.035087295463562,5.035087295463562,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001261_r+001921,True,5.027592953910828,5.027592953910828,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001261_r+001922,True,5.020108675567627,5.020108675567627,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001261_r+001923,True,5.012634450294494,5.012634450294494,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001261_r+001924,True,5.005170267990112,5.005170267990112,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001261_r+001925,True,4.997716118537903,4.997716118537903,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001261_r+001926,True,4.9902719918289185,4.9902719918289185,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001261_r+001927,True,4.982837877746582,4.982837877746582,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001261_r+001928,True,4.611953182437873,4.611953182437873,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001261_r+001929,False,8.921949583292008e-05,8.921949583292008e-05,0.0,0.0,0.0,0.0,NOT_PRODUCED,,NOT_A_CANONICAL_TERRESTRIAL_HEX
iceland,h6000_q-001262_r+001777,True,10.449575844878542,10.449575844878542,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001778,True,12.412687067321777,12.412687067321777,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001779,True,12.394637667236328,12.394637667236328,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001780,True,12.376611198928833,12.376611198928833,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001781,True,12.35860764352417,12.35860764352417,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001782,True,12.340626982048034,12.340626982048034,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001783,True,12.322669195610047,12.322669195610047,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001784,True,12.304734265182494,12.304734265182494,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001785,True,12.286822171813965,12.286822171813965,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001786,True,12.268932896530151,12.268932896530151,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001787,True,12.251066420181274,12.251066420181274,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001788,True,12.233222723892212,12.233222723892212,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001789,True,12.215401788452148,12.215401788452148,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001790,True,12.197603594924926,12.197603594924926,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001791,True,12.179828124168395,12.179828124168395,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001792,True,12.162075357017518,12.162075357017518,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001793,True,12.351360403612137,12.351360403612137,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001794,True,12.324146149723052,12.324146149723052,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001795,True,12.10895308631897,12.10895308631897,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001796,True,12.091290942443848,12.091290942443848,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001797,True,12.07365140650177,12.07365140650177,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001798,True,12.056034459213256,12.056034459213256,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001799,True,12.038440081436157,12.038440081436157,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001800,True,12.020868253822327,12.020868253822327,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001801,True,12.003318957290649,12.003318957290649,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001802,True,11.98579217243576,11.98579217243576,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001803,True,11.968287880058288,11.968287880058288,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001804,True,11.950806060840607,11.950806060840607,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001805,True,11.933346695526122,11.933346695526122,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001806,True,11.915909764694215,11.915909764694215,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001807,True,11.894329553136348,11.894329553136348,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001808,True,6.7303199514083865,6.7303199514083865,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001809,True,5.931866693023681,5.931866693023681,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001810,True,5.923192999950409,5.923192999950409,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001811,True,5.91453047573471,5.91453047573471,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001812,True,5.905879110679627,5.905879110679627,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001813,True,5.897238895050049,5.897238895050049,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001814,True,5.8886098191680905,5.8886098191680905,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001815,True,5.87999187330246,5.87999187330246,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001816,True,5.871385047691345,5.871385047691345,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001817,True,5.8627893326568605,5.8627893326568605,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001818,True,5.854204718383789,5.854204718383789,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001819,True,5.845631195182801,5.845631195182801,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001820,True,5.837068753295898,5.837068753295898,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001821,True,5.8285173829116825,5.8285173829116825,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001822,True,5.819977074325561,5.819977074325561,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001823,True,5.811447817695617,5.811447817695617,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001824,True,5.802929603286743,5.802929603286743,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001825,True,5.794422421295166,5.794422421295166,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001826,True,5.785926261928559,5.785926261928559,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001827,True,5.777441115432739,5.777441115432739,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001828,True,5.7689669719352725,5.7689669719352725,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001829,True,5.760503821651459,5.760503821651459,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001830,True,5.752051654777527,5.752051654777527,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001831,True,5.743610461494446,5.743610461494446,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001832,True,5.735180231941223,5.735180231941223,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001833,True,5.726760956344605,5.726760956344605,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001834,True,5.718352624782562,5.718352624782562,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001835,True,5.709955227500916,5.709955227500916,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001836,True,5.701568754592896,5.701568754592896,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001837,True,5.69319319619751,5.69319319619751,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001838,True,5.684828542495728,5.684828542495728,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001839,True,5.676474783607483,5.676474783607483,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001840,True,5.66813190965271,5.66813190965271,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001841,True,5.659799910751342,5.659799910751342,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001842,True,5.651478777023315,5.651478777023315,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001843,True,5.6431684986190795,5.6431684986190795,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001844,True,5.634869065567017,5.634869065567017,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001845,True,5.626580468112945,5.626580468112945,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001846,True,5.618302696205139,5.618302696205139,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001847,True,5.610035740036011,5.610035740036011,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001848,True,5.601779589630127,5.601779589630127,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001849,True,5.59353423512268,5.59353423512268,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001850,True,5.5852996665725705,5.5852996665725705,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001851,True,5.577075874076844,5.577075874076844,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001852,True,5.568862847671509,5.568862847671509,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001853,True,5.560660577461243,5.560660577461243,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001854,True,5.552469053459167,5.552469053459167,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001855,True,5.544288265792846,5.544288265792846,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001856,True,5.536118204475403,5.536118204475403,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001857,True,5.527958859542847,5.527958859542847,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001858,True,5.519810221084595,5.519810221084595,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001859,True,5.511672279113769,5.511672279113769,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001860,True,5.503545023674011,5.503545023674011,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001861,True,5.4954284447860715,5.4954284447860715,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001862,True,5.4873225325317385,5.4873225325317385,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001863,True,5.47922727684021,5.47922727684021,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001864,True,5.471142667869568,5.471142667869568,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001865,True,5.463068695487976,5.463068695487976,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001866,True,5.455005349853516,5.455005349853516,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001867,True,5.446952620864868,5.446952620864868,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001868,True,5.54360452947998,5.54360452947998,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001869,True,5.430878973007202,5.430878973007202,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001870,True,5.42285803414917,5.42285803414917,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001871,True,5.41484767199707,5.41484767199707,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001872,True,5.40684787651825,5.40684787651825,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001873,True,5.398858637748718,5.398858637748718,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001874,True,5.390879945587158,5.390879945587158,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001875,True,5.3829117901535035,5.3829117901535035,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001876,True,5.3749541613464356,5.3749541613464356,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001877,True,5.367007049144745,5.367007049144745,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001878,True,5.359070443519593,5.359070443519593,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001879,True,5.351144334472656,5.351144334472656,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001880,True,5.343228711967468,5.343228711967468,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001881,True,5.335323565925598,5.335323565925598,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001882,True,5.327428886371613,5.327428886371613,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001883,True,5.319544663211823,5.319544663211823,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001884,True,5.31167088646698,5.31167088646698,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001885,True,5.303807546043396,5.303807546043396,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001886,True,5.295954631874085,5.295954631874085,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001887,True,5.28811213394928,5.28811213394928,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001888,True,5.2802800422363285,5.2802800422363285,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001889,True,5.272458346611023,5.272458346611023,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001890,True,5.264647037055969,5.264647037055969,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001891,True,5.256846103515625,5.256846103515625,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001892,True,5.24905553591156,5.24905553591156,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001893,True,5.241275324188233,5.241275324188233,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001894,True,5.233505458274841,5.233505458274841,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001895,True,5.225745928108215,5.225745928108215,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
iceland,h6000_q-001262_r+001896,True,5.217996723594665,5.217996723594665,0.0,0.0,0.0,0.0,CONTROLLED,iceland,WHOLE_LAND_SINGLE_AUTHORISED_COMPONENT
