landmass,land_subject_or_component_id,parent_hex_id,land_fragment_id,canonical_water_type,is_terrestrial_hex,land_area_km2,hex_total_land_km2,land_fraction_of_hex,other_land_in_hex_km2,geometry_sha256,contained_in_parent_hex,mixed_unaudited,geometry_source,identity_algorithm_version,in_mapgen024_gap_pool,production_decision
Ireland,hsub_ireland_main_island,h6000_q-000802_r+001398,lfr_2ad39363f62716,OCEAN,False,3.168697764,3.177045243,0.301482,0.008347478,666fcb0fde6f8e1725b9ad7f93e1476cea792ca90fa502c35452176f7c2678de,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000800_r+001398,lfr_735370889d076c,OCEAN,False,3.712676254,3.717045417,0.352585,0.004369163,b9ce72449842c528d8e4820452eaedd6161a4181f4b9784d48d2b2a4660cf59a,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000853_r+001399,lfr_b78589705d85c8,OCEAN,False,2.120504908,2.120504908,0.201474,0.0,8c7f587226b48eaeeb6191e249fe44c7082a1df45c2cab21351de75770f78a80,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000804_r+001399,lfr_b2fca6189cd354,OCEAN,False,0.268723784,0.824949817,0.07933,0.556226034,495f9da144e05604c96d9886a3451158c3d7539408cd58993e33d87a208673de,True,True,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000803_r+001399,lfr_d896f9e1ed78cf,OCEAN,False,0.98323576,1.285300418,0.122162,0.302064658,32af1ff83d5d0b58bd24d1318d684e6c66afb3b4b375b58b4a43594c1c25d1a3,True,True,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000801_r+001399,lfr_93ef064a11640a,OCEAN,False,4.989834538,4.989834538,0.474029,0.0,1bf901d5bee42e353e7b7257b17a873dacc6b0b7b02df027d6dc2a09eece3c76,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000853_r+001400,lfr_c82d0b70d5d6c4,OCEAN,False,1.453081931,1.453081931,0.138177,0.0,83cea593246c7784a63e43839d3dacd563bd27e62c2937b77e67d59a15aa4aac,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000804_r+001400,lfr_8fcc0d979d3cbf,OCEAN,False,4.359016658,4.426935904,0.421227,0.067919245,5fd123ed7b4af961f2b20169b5ec937cbfea7fe1bf7158fc3ce749cf493296fd,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000858_r+001401,lfr_c7975c4cfca1f3,OCEAN,False,0.002771171,0.003149165,0.0003,0.000377994,5e1c6d4c47fe91c6e23ddeed35f8fa9f7095f56ece4dbbbd30a77e5ced29dd83,True,True,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000857_r+001401,lfr_482c00eb6f1739,OCEAN,False,2.373643519,2.375646009,0.233567,0.00200249,c837d2255a656c3e09353c8026121cc8b0a0f3386c749150b131fe3bf266c8f0,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000853_r+001401,lfr_396f9c3c292bc2,OCEAN,False,2.703999558,2.703999558,0.257513,0.0,123fd98b9f1441b89f754f58a814a3d9c9dc6a5a760b03decfda4be06212a992,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000802_r+001401,lfr_758be0ad198150,OCEAN,False,1.500795721,1.500795721,0.142923,0.0,9362406176a6fb6763f8009c9a20c9b939972ebee280e815a3d6799842b30e8f,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000862_r+001402,lfr_6ed05d4e519c58,OCEAN,False,0.011630622,0.011630622,0.00111,0.0,40292bddaaf16c1b79d2500763ad3eca2cc32024618515798b6d89eddb287863,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000860_r+001402,lfr_8d88e4a325da7e,OCEAN,False,1.19430892,1.264860606,0.120709,0.070551686,e80c525f2a6d1d8dc6420e60dfea6a1544ecac9e48160b52de0fe1dddb16eaec,True,True,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000858_r+001402,lfr_9ee6333a7b4e6c,OCEAN,False,2.223600113,2.230144718,0.212813,0.006544604,666cb7acd84cd3db4a1b50fdd2c7728409e3901c9c9fbd67aab73f9aa66ca7df,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000857_r+001402,lfr_abfe3a721628d0,OCEAN,False,2.155774712,2.155774712,0.205578,0.0,d39281071bb6e17d9c71ce397ef6f719c01e5d843ad0bbb2a385a2c3c7619e51,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000856_r+001402,lfr_ec6c1bfbd06c45,OCEAN,False,1.507884428,1.507884428,0.143886,0.0,6ea11a41eb5f205e631550d9277dead5419ea730fc3fd4ce14f45b0907adabac,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000855_r+001402,lfr_bf3d08ee1b9cba,OCEAN,False,1.631109028,1.631109028,0.155635,0.0,8e24a572b3242236c26e6d728c8c41161fd4281897dc916491aee3f249414fe2,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000854_r+001402,lfr_550ebaa116e5db,OCEAN,False,0.737152225,0.737152225,0.07034,0.0,bd58637262bfd9b7d6d1cf76477d562e09419a41d79487bb779f3d1d3a7861b2,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000853_r+001402,lfr_43ed993fedf706,OCEAN,False,0.160021927,0.160021927,0.015257,0.0,35c4865b2852fd7534bd682273541bb1274450dd47c06945510054ee182e07c7,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000803_r+001402,lfr_9927eac2b6301e,OCEAN,False,0.692304852,0.692304852,0.066011,0.0,8a7570e53e5710f89b409e2921628e161029db33158db818a2c03c6537fe398a,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000863_r+001403,lfr_b904c698373dd1,OCEAN,False,1.257048842,1.267130991,0.121043,0.010082149,487264f42320d16946630eadd31a6d94e10880c4e86fd55db7d49e2aa0fc3c39,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000856_r+001403,lfr_1b280784c699a8,OCEAN,False,4.013921358,4.013921358,0.383484,0.0,ad986bcc7228ca4417117abc6f4c0e660868944328b308ec7fab98f2bc3e3ba2,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000853_r+001403,lfr_7f87b3d9e51a5b,OCEAN,False,2.636827774,2.800436375,0.267475,0.163608602,95a1f8a28b65ec5b3338ff9a2b29c13f87c349d56de51e89b1c19ca691e0478a,True,True,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000804_r+001403,lfr_2df0f4a81d60b3,OCEAN,False,3.644955849,3.644955849,0.34814,0.0,5694c83bbdf5b66abb2f2706a0e650f803f6312927e978793b87dbfe0bb3d3ac,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000865_r+001404,lfr_596b8c12a99b03,OCEAN,False,2.601688433,2.651625041,0.253686,0.049936608,1fed9b6ddefc1d3f95f1d5eaea87e3a1882e4ad7549406e0c7fbed6e1bf26570,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000811_r+001404,lfr_de0821fa6e4955,OCEAN,False,0.062642188,0.062642188,0.005992,0.0,d3034eb0c84837ce131cd5f98f95048aa6934b59663b27608676268298809b47,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000810_r+001404,lfr_ea96b6df5b2105,OCEAN,False,3.568368119,3.568368119,0.341162,0.0,7f8d3788705623aae13ceecdb30e3ab7a5a1f81a764e7e554b658f25962397e5,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000805_r+001404,lfr_abcc2003282787,OCEAN,False,5.007428033,5.01130019,0.479164,0.003872157,af88a0c612b511dd13ca1cd75e3a76afba2a9ec8655450faedba69c26039684f,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000866_r+001405,lfr_eff75f24119091,OCEAN,False,0.680897564,0.748811038,0.07173,0.067913474,8054fbeec0cd5fc9d2a9cb156236f33efd045a950961e70d8d234c5cda9216e5,True,True,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000811_r+001405,lfr_6c3d2fcb055f93,OCEAN,False,1.009722094,1.011548536,0.096907,0.001826442,82b3c5a7861778c2526d75140141d4da09b3406806b1084c492c66bcc040c89b,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000809_r+001405,lfr_955d37365ed96c,OCEAN,False,1.357468324,1.357468324,0.129924,0.0,933e41fb4818df8864ddaaf2166ccf8dadb9953328bf6de2bcb0b2c8cd38527f,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000808_r+001405,lfr_484f13fd439ef4,OCEAN,False,0.171008482,0.171008482,0.016364,0.0,0737c93f408c5c25773fbaccd32c8800ca65bea31249c69b702c40f6a69f64d8,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000807_r+001405,lfr_c1521573588b7d,OCEAN,False,1.908995184,1.949316666,0.193612,0.040321482,5a6e0521afa0a559ba97a4665fc480e0257e7cffe41c8c4f10728bed7b9fd9c9,True,True,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000806_r+001405,lfr_88bf2abb3876bd,OCEAN,False,1.658958543,1.658958543,0.158796,0.0,f67cd45a15d44a4861ff762c41d24c1c3428d2d5fd4c4b6dea1619b2f701f4b2,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000866_r+001406,lfr_1e47b36d18432a,OCEAN,False,2.943067016,2.970699015,0.284742,0.027631999,eb84fa66fd6c26b0bb560a41948c38e6d392a13012a51520a43f6eceeb3fa345,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000810_r+001406,lfr_94f9044e3fb6a5,OCEAN,False,0.621116843,0.621116843,0.059596,0.0,a3f394898ab04ae4f2118ba3baf8269c8e6cb0d3326be11252af022857e789b7,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000866_r+001407,lfr_805ba5a80cbae7,OCEAN,False,1.410308226,1.454914227,0.139659,0.044606001,1e434fba10c2dab84fd4562d646fde5378fbffa55bd1fd6209a39e6c32464092,True,True,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000809_r+001407,lfr_e0c38c27c04d82,OCEAN,False,0.031684794,0.031684794,0.003044,0.0,174206bc2027ecdaf02d103df6680f2436dc4a45c62c19136e8544803b7e2a39,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000865_r+001408,lfr_0f7e6463561b9f,OCEAN,False,4.620689178,4.700044855,0.451762,0.079355677,b960794564688d7562cb1569af2a9d595d96cecfe3606e88a2b1e025a521a5c0,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000864_r+001409,lfr_a4145f6099f7d8,OCEAN,False,0.449290489,0.483217273,0.046489,0.033926784,0ca61b07d5ae0821e77c3dcc46f7223b06f52d34a4b690fbdf98d7aae362bf6e,True,True,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000863_r+001409,lfr_ebfd30415363b3,OCEAN,False,2.054086204,2.058996278,0.198163,0.004910074,8ebcbc5bea6b293fac0bc2a2acf9feddc8e03db741be5cd4b61e9e471fba5642,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000810_r+001409,lfr_62cafb732fb172,OCEAN,False,3.869155731,3.869155731,0.372503,0.0,913c22581762a8764f26f043f46e6674091e4ec1e401140f3c34d0f258e69aa6,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000864_r+001410,lfr_f67e28cfd0d6d5,OCEAN,False,0.695818724,0.886582341,0.085495,0.190763618,5c71bfadc2c8018f8de5357ce533ab55762fe73843f1ad7fb926e0fd02aae86c,True,True,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000864_r+001411,lfr_f47f32fc39a750,OCEAN,False,0.955715005,0.973161958,0.093879,0.017446953,1b3d7629e7551dfbf1aa0b066caba1509727abf503f28e0a3a2726b1643b2445,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000863_r+001411,lfr_be4f05cae5176d,OCEAN,False,4.770349967,4.789920723,0.462224,0.019570756,2623969b8338d9c460af2fdff29889056b1751bdd3e1f2d6780e0bf186170fac,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000861_r+001411,lfr_37cb10f6bd807e,OCEAN,False,4.829538058,4.837759219,0.466907,0.00822116,051fe1c7aa33ee7c3c8199a17ab398df1ac31d302c335610910f347b623addfc,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000813_r+001411,lfr_e4c78129aee76f,OCEAN,False,4.945591811,4.945591811,0.477439,0.0,6801ced18ba4761b487d492dc2048945d93ec41cbc1580631e747ead847d2a18,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000811_r+001411,lfr_f781d10f755531,OCEAN,False,0.009364218,0.009364218,0.000904,0.0,fcdf5e629115f328c60e837d694027290e0d852966cfb79a3879a60b19a26e44,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000862_r+001412,lfr_b6e73d2dce0a3a,OCEAN,False,0.513800216,0.513800216,0.049665,0.0,d2ad84fa57524edfb51a0fdb81782c934ede10522c0996fe6af925dcf8bf463f,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000813_r+001412,lfr_b16998ed901b3f,OCEAN,False,0.140566004,0.140566004,0.013577,0.0,40164f40ff15f5788a456f88e176f7880d02f11aab4707d0a1fc14b3de2accf8,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000863_r+001413,lfr_ab56087864fe0a,OCEAN,False,3.22622108,3.22622108,0.320001,0.0,47a1747048202b0e67730bcae2f6612c896c3815b151b4aef96968000c0b6ec1,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000815_r+001413,lfr_1c5a6d1c826034,OCEAN,False,4.114014018,4.114014018,0.398068,0.0,0f5782ee2f129464a9634574adb0afaf9d05947f592c7295cfd50a8709bec1d0,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000864_r+001414,lfr_297d3b9c306f79,OCEAN,False,3.001489585,3.012272671,0.303982,0.010783087,cf8f92d65cc8b31bba849c91b375b44353bda263a0b954c82bbd17bdfcabe387,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000816_r+001414,lfr_a563ad5433a7f2,OCEAN,False,2.223167367,2.223167367,0.21543,0.0,0e53f4fa39297ec14f109e8f5731c091a6439ee453c1f127b7e85bcecaafc303,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000864_r+001415,lfr_6dadba089148a8,OCEAN,False,1.208877389,3.215631949,0.323967,2.00675456,60bd6c61e15da9cda553ab5eb4ecdc14ce108740a60dcd95e073f60e2a18ddf1,True,True,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000817_r+001415,lfr_390feb30798b50,OCEAN,False,3.686480305,3.686480305,0.357676,0.0,dd05825d1a99dbe1cfbf82b22caa8fcf5348987bd233f1e2772ba31b634d6a04,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000865_r+001416,lfr_ba58ebd79345e3,OCEAN,False,0.490676049,2.939970452,0.292958,2.449294403,1014651015d8f9bbd851837414715fc1aad5ab0581f0d71b1350209d8cec5927,True,True,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000818_r+001416,lfr_09900bfca57a3e,OCEAN,False,1.009800456,1.009800456,0.098072,0.0,a271cfa1658b8b37df71c975ab1323ad5f77272f51d2c41e4044b4580aae8b22,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000849_r+001417,lfr_ec1d75442d69b0,OCEAN,False,4.888146202,4.888146202,0.475517,0.0,238e8476b6ef9321ff0666973366147281dc7fa8c12d8b557156ac472ad4d126,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000819_r+001417,lfr_b5757207fa02e2,OCEAN,False,0.384139997,0.384139997,0.037385,0.0,ff3fdb5880c20e22cf05efcf18b671b026748bc32a1360cee99b672846cca730,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000849_r+001418,lfr_970420695a2eb7,OCEAN,False,1.813791343,1.813791343,0.176701,0.0,e105be55ed83bbb4ce035d9476841aaa85c9b7afabe71ad2e5755d61b1bd2a56,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000850_r+001419,lfr_87023d45b8b937,OCEAN,False,1.857240761,2.07312498,0.202167,0.215884219,ceb9b8ca3a267d1350cf28f884d9c229902d58f6e3054031f3ac66c2309ee5c5,True,True,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000849_r+001419,lfr_cbba322e0402bb,OCEAN,False,4.938218019,4.938218019,0.481867,0.0,1cc11fd597373ce25f12ad08b904088025f7e2fb1264c6ebd815ea236058004a,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000842_r+001419,lfr_697b1efa6e8e8c,OCEAN,False,2.04152732,2.157203316,0.210394,0.115675996,1cf22204e831248fc54a5ff370b4bdf56f3851ffc5ddb46a35ba0a0de3100bb3,True,True,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000841_r+001419,lfr_282d4ec00165dc,OCEAN,False,0.314522346,0.314522346,0.030663,0.0,7ae1f365b800854b0b5af5646de8388ef1ce75c4165912e66e592a425899b92d,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000821_r+001419,lfr_9249331f3e6171,OCEAN,False,4.551769412,4.551769412,0.44392,0.0,086035fb7505ea929e9f6222a7355ff7e3fa1fe4a5277f61503a61c08003f8e0,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000820_r+001419,lfr_104171853505c7,OCEAN,False,1.058637515,1.058637515,0.103242,0.0,85974825042562b2b307f17e0ee3dde19652af951f459a5a5536ebe0b9ed8a2d,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000850_r+001420,lfr_0d108bef8a4769,OCEAN,False,3.134913073,3.134913073,0.306345,0.0,567a0cd78bfebac6ed7d9c675f50edf7f634caede6f38a4e42d1673071bb62b9,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000849_r+001420,lfr_0a264eca606c61,OCEAN,False,4.568745,4.568745,0.446234,0.0,2634eedc632fcc4a217b530957d6c2fc05ef214d200efddb754aafe43bb9f1fd,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
Ireland,hsub_ireland_main_island,h6000_q-000844_r+001420,lfr_ec610bb0217d02,OCEAN,False,2.325435291,2.325435291,0.227232,0.0,b237ba66408b574d533ee5843294743655cc90e147c9b96ef127c063a1ad828a,True,False,"canonical hex polygon INTERSECT canonical OSM land component, unioned inside the hex (overlap-safe)",v1_sha1_hexid_pipe_subjectid,True,ACCEPTED
