territorial_target_type,territorial_target_id,controller_scenario_polity_id,control_status,notes,old_status,old_controller,old_promotion_id,old_uncertainty_km,revision_id,reason,change,new_promotion_id,new_uncertainty_km
TERRESTRIAL_HEX,h6000_q-000585_r+000876,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.43 of 19.43 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_071eb50b4658,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000585_r+000877,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.41 of 19.41 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_266a40bf8e9c,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000585_r+000878,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.39 of 19.39 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_e4ca05acf1d8,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000585_r+000879,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.37 of 19.37 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_07d3ba6ca6d7,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000585_r+000880,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.35 of 19.35 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_96d962129d3d,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000585_r+000881,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.33 of 19.33 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_e4ca9e89a69b,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000585_r+000882,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.31 of 19.31 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_9d26fd9906e1,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000585_r+000883,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.30 of 19.30 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_d57d332fe86a,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000585_r+000884,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.28 of 19.28 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_c6ce0dfbc471,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000585_r+000885,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.26 of 19.26 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_34f5f16a92f9,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000585_r+000886,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.24 of 19.24 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_106c7c3649d4,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000585_r+000887,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.22 of 19.22 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_a76e96166db6,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000585_r+000888,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.20 of 19.20 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_a5d10842a2cb,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000585_r+000889,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.18 of 19.18 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_b01dd142dbf5,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000585_r+000890,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.16 of 19.16 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_f109338f5f6e,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000585_r+000891,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.14 of 19.14 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_27ff8833f5f3,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000585_r+000901,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 9.57 of 18.95 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_eb09462782c6,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000585_r+000902,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 14.23 of 18.93 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_e21572e7460d,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000585_r+000903,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 9.24 of 18.91 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_655f25d937ae,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000585_r+000904,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 2.00 of 18.89 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_3b98fc93edb4,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000586_r+000860,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 12.49 of 19.74 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_c1d69cca569e,34.61,rev_3c60f539e5b5,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000586_r+000861,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.72 of 19.72 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_c1d69cca569e,34.61,rev_49644602d733,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000586_r+000862,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.70 of 19.70 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_c1d69cca569e,34.61,rev_a0f165b80f4f,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000586_r+000863,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.68 of 19.68 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_c1d69cca569e,34.61,rev_f0c85baf708f,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000586_r+000864,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.66 of 19.66 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_c1d69cca569e,34.61,rev_9a92e50d59ef,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000586_r+000865,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.64 of 19.64 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_c1d69cca569e,34.61,rev_749f407037f5,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000586_r+000866,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.62 of 19.62 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_c1d69cca569e,34.61,rev_f77903171676,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000586_r+000867,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.60 of 19.60 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_c1d69cca569e,34.61,rev_0104b630b08f,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000586_r+000868,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.58 of 19.58 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_c1d69cca569e,34.61,rev_200dfcd928d6,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000586_r+000869,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.56 of 19.56 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_c1d69cca569e,34.61,rev_e271b3e2e929,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000586_r+000870,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.55 of 19.55 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_dce42f7ec5d3,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000586_r+000871,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.53 of 19.53 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_4faec760134d,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000586_r+000872,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.51 of 19.51 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_5173b6c9b2ef,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000586_r+000873,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.49 of 19.49 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_9214ab7cfe32,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000586_r+000874,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.47 of 19.47 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_69d609b36403,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000586_r+000875,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.45 of 19.45 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_ad1c646d6e87,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000586_r+000876,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.43 of 19.43 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_3e2a506a9417,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000586_r+000877,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.41 of 19.41 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_e8354927aacd,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000586_r+000878,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.39 of 19.39 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_8c80818d075c,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000586_r+000879,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.37 of 19.37 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_7968533ef073,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000586_r+000880,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.35 of 19.35 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_49e7aa92ec8e,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000586_r+000881,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.33 of 19.33 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_20cd3b63c607,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000586_r+000882,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.31 of 19.31 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_8f2d372f801b,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000586_r+000883,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.30 of 19.30 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_88fe19b75e18,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000586_r+000884,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.28 of 19.28 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_256e677788b9,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000586_r+000885,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.26 of 19.26 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_2f8bf6a007a6,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000586_r+000886,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.24 of 19.24 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_75c254e5fab3,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000586_r+000887,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.22 of 19.22 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_7e375055f6d2,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000586_r+000888,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.20 of 19.20 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_8f67d4d382ed,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000586_r+000889,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.18 of 19.18 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_a89b8e6ce060,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000586_r+000890,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.16 of 19.16 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_316d5799ff6a,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
TERRESTRIAL_HEX,h6000_q-000586_r+000891,sp_fef06587fead,CONTROLLED,"land inside the Portuguese safe interior (v3); 19.14 of 19.14 km2 of the hex's canonical land, largest unioned share",UNRESOLVED,,promo_7c95358cf0a4,34.61,rev_09cf7e76988d,Portugal safe interior v3 from the 1751 Vaugondy sheets; positional uncertainty 12.33 km replaces 34.61 km,REVISED,promo_b68466ea22a9,12.33
